Time,W730,W840,W1060,W1290,W1520
2015-01-02T00:00:00,0.000,0.117,0.000,0.000,0.000
2015-01-03T00:00:00,0.000,3.575,0.109,0.000,3.134
2015-01-04T00:00:00,0.105,7.083,2.100,0.366,6.062
2015-01-05T00:00:00,1.484,0.602,5.392,2.465,0.533
2015-01-06T00:00:00,0.500,0.000,0.000,0.911,0.000
2015-01-07T00:00:00,0.136,0.342,0.000,0.015,0.000
2015-01-08T00:00:00,0.328,0.110,0.035,0.081,0.225
2015-01-09T00:00:00,1.647,0.464,0.417,0.212,0.454
2015-01-10T00:00:00,0.000,0.000,0.269,0.166,0.000
2015-01-11T00:00:00,0.000,0.000,0.000,0.044,0.000
2015-01-12T00:00:00,0.000,0.000,0.000,0.003,0.000
2015-01-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-14T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-15T00:00:00,0.000,0.002,0.000,0.000,0.000
2015-01-16T00:00:00,0.000,0.038,0.000,0.000,0.000
2015-01-17T00:00:00,0.000,0.000,0.015,0.000,0.004
2015-01-18T00:00:00,0.000,0.000,0.494,0.142,0.452
2015-01-19T00:00:00,0.000,0.000,0.213,0.663,0.000
2015-01-20T00:00:00,0.000,0.000,0.000,0.118,0.000
2015-01-21T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-22T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-23T00:00:00,0.000,0.089,0.000,0.000,0.000
2015-01-24T00:00:00,0.001,1.145,0.022,0.125,0.062
2015-01-25T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-26T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-27T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-28T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-29T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-01-30T00:00:00,0.055,0.000,0.471,0.383,0.461
2015-01-31T00:00:00,0.168,0.000,0.035,1.117,0.000
2015-02-01T00:00:00,0.151,0.000,0.000,0.362,0.000
2015-02-02T00:00:00,0.001,0.000,0.000,0.002,0.000
2015-02-03T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-02-04T00:00:00,0.000,1.913,0.000,0.000,0.000
2015-02-05T00:00:00,0.000,0.389,0.000,0.000,0.000
2015-02-06T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-02-07T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-02-08T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-02-09T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-02-10T00:00:00,0.000,0.000,0.000,0.002,0.000
2015-02-11T00:00:00,0.000,0.000,0.006,0.012,0.000
2015-02-12T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-02-13T00:00:00,3.695,0.742,0.951,2.951,1.960
2015-02-14T00:00:00,2.538,0.210,0.392,2.506,0.049
2015-02-15T00:00:00,0.041,0.000,0.049,0.042,0.067
2015-02-16T00:00:00,0.073,2.184,0.115,0.054,0.658
2015-02-17T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-02-18T00:00:00,0.000,0.000,0.060,0.000,0.420
2015-02-19T00:00:00,0.243,1.808,1.999,0.236,4.658
2015-02-20T00:00:00,0.057,2.089,0.390,0.796,0.132
2015-02-21T00:00:00,0.000,0.000,0.000,0.000,0.005
2015-02-22T00:00:00,0.237,0.000,1.808,1.417,0.379
2015-02-23T00:00:00,0.000,0.002,0.000,0.000,0.000
2015-02-24T00:00:00,0.000,0.000,0.023,0.000,0.538
2015-02-25T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-02-26T00:00:00,0.044,0.003,0.566,2.236,0.000
2015-02-27T00:00:00,0.205,0.241,4.582,6.842,3.399
2015-02-28T00:00:00,0.084,0.604,0.122,1.953,0.334
2015-03-01T00:00:00,0.000,0.000,0.000,0.033,0.000
2015-03-02T00:00:00,0.104,3.829,0.299,0.000,1.954
2015-03-03T00:00:00,0.173,5.662,0.181,0.297,3.093
2015-03-04T00:00:00,0.263,7.632,0.112,3.103,0.035
2015-03-05T00:00:00,0.111,0.522,1.419,3.695,1.068
2015-03-06T00:00:00,0.000,0.000,0.000,0.104,0.000
2015-03-07T00:00:00,0.052,0.000,0.908,1.751,0.000
2015-03-08T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-03-09T00:00:00,0.000,0.053,0.000,0.003,0.000
2015-03-10T00:00:00,0.008,0.132,0.000,0.086,0.000
2015-03-11T00:00:00,0.665,0.000,0.000,1.609,0.000
2015-03-12T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-03-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-03-14T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-03-15T00:00:00,0.000,3.921,0.026,0.058,0.000
2015-03-16T00:00:00,0.000,0.319,0.000,0.000,0.000
2015-03-17T00:00:00,0.101,2.206,0.000,0.480,0.006
2015-03-18T00:00:00,0.116,0.000,0.000,0.495,0.000
2015-03-19T00:00:00,0.610,1.972,1.179,3.205,6.391
2015-03-20T00:00:00,0.264,0.290,0.000,0.698,0.000
2015-03-21T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-03-22T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-03-23T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-03-24T00:00:00,0.095,0.363,0.085,0.096,0.295
2015-03-25T00:00:00,0.000,0.087,0.000,0.049,0.007
2015-03-26T00:00:00,0.000,0.049,0.531,0.092,0.031
2015-03-27T00:00:00,0.000,0.877,0.023,0.054,0.779
2015-03-28T00:00:00,0.228,8.868,7.422,2.978,5.771
2015-03-29T00:00:00,0.016,0.172,0.826,1.916,0.014
2015-03-30T00:00:00,0.000,0.909,0.000,0.000,0.131
2015-03-31T00:00:00,0.184,7.317,2.086,5.113,9.068
2015-04-01T00:00:00,0.512,0.105,0.756,2.935,0.578
2015-04-02T00:00:00,0.816,0.088,7.979,15.520,4.280
2015-04-03T00:00:00,0.093,0.939,10.847,5.110,1.398
2015-04-04T00:00:00,0.337,1.254,7.752,4.205,1.951
2015-04-05T00:00:00,2.848,2.848,12.040,18.665,5.969
2015-04-06T00:00:00,0.419,0.234,6.676,1.493,1.401
2015-04-07T00:00:00,1.116,0.034,0.868,3.258,0.000
2015-04-08T00:00:00,0.140,0.155,0.273,0.878,0.278
2015-04-09T00:00:00,0.264,0.272,1.478,9.554,0.129
2015-04-10T00:00:00,0.801,0.000,2.189,7.424,0.000
2015-04-11T00:00:00,0.216,0.000,0.798,0.664,0.016
2015-04-12T00:00:00,0.014,0.007,0.298,0.720,0.859
2015-04-13T00:00:00,0.044,0.470,0.484,0.186,2.091
2015-04-14T00:00:00,0.940,6.911,0.101,0.277,1.929
2015-04-15T00:00:00,2.368,0.064,4.091,2.543,0.070
2015-04-16T00:00:00,0.385,0.601,0.000,0.037,0.000
2015-04-17T00:00:00,0.247,0.622,0.258,4.727,0.000
2015-04-18T00:00:00,0.934,1.544,22.063,8.044,15.720
2015-04-19T00:00:00,1.746,1.104,8.784,12.592,15.124
2015-04-20T00:00:00,0.000,0.000,0.122,1.563,0.028
2015-04-21T00:00:00,0.000,0.000,10.231,0.054,7.424
2015-04-22T00:00:00,0.488,2.200,16.244,4.798,9.727
2015-04-23T00:00:00,1.538,2.106,7.605,15.670,2.716
2015-04-24T00:00:00,0.741,1.135,8.502,6.349,6.631
2015-04-25T00:00:00,0.561,0.790,7.121,2.693,13.010
2015-04-26T00:00:00,0.800,3.584,2.422,0.765,0.366
2015-04-27T00:00:00,0.870,0.674,0.458,1.668,1.112
2015-04-28T00:00:00,0.053,0.364,0.162,0.362,1.852
2015-04-29T00:00:00,0.466,0.638,5.172,0.506,17.182
2015-04-30T00:00:00,3.552,3.568,4.225,1.777,3.232
2015-05-01T00:00:00,1.441,4.106,1.487,3.186,1.401
2015-05-02T00:00:00,0.134,0.652,6.073,0.293,3.751
2015-05-03T00:00:00,0.095,1.395,2.778,5.835,6.521
2015-05-04T00:00:00,0.141,0.051,6.133,13.044,0.194
2015-05-05T00:00:00,1.131,0.000,3.691,4.442,1.306
2015-05-06T00:00:00,0.001,0.000,3.744,0.011,1.673
2015-05-07T00:00:00,0.787,0.012,2.791,0.939,0.291
2015-05-08T00:00:00,0.074,0.052,5.151,0.403,6.704
2015-05-09T00:00:00,0.038,0.000,0.309,8.448,0.000
2015-05-10T00:00:00,0.000,0.010,1.975,0.000,3.736
2015-05-11T00:00:00,2.450,1.088,5.611,2.793,7.395
2015-05-12T00:00:00,3.752,3.605,1.614,0.764,1.195
2015-05-13T00:00:00,1.314,0.524,1.716,3.389,2.357
2015-05-14T00:00:00,0.150,0.463,4.897,4.274,4.274
2015-05-15T00:00:00,0.102,0.028,22.064,7.548,9.583
2015-05-16T00:00:00,1.019,0.906,7.481,10.836,10.709
2015-05-17T00:00:00,4.027,0.212,5.409,14.735,3.657
2015-05-18T00:00:00,6.806,0.042,20.466,17.384,1.304
2015-05-19T00:00:00,0.401,0.573,0.739,1.335,0.875
2015-05-20T00:00:00,0.003,0.054,0.017,0.017,1.375
2015-05-21T00:00:00,1.229,2.844,0.198,0.898,8.583
2015-05-22T00:00:00,0.301,1.601,5.818,5.396,10.170
2015-05-23T00:00:00,0.772,0.372,24.499,21.162,3.611
2015-05-24T00:00:00,0.231,1.173,19.314,17.716,12.221
2015-05-25T00:00:00,0.316,0.380,12.478,3.382,4.349
2015-05-26T00:00:00,1.534,0.131,12.772,4.550,7.944
2015-05-27T00:00:00,0.755,0.544,5.888,2.712,7.415
2015-05-28T00:00:00,0.281,1.638,13.524,7.732,15.517
2015-05-29T00:00:00,1.955,0.415,20.813,17.439,4.171
2015-05-30T00:00:00,0.244,0.018,6.102,0.502,10.710
2015-05-31T00:00:00,0.259,4.497,10.373,11.735,12.351
2015-06-01T00:00:00,0.307,2.262,10.295,20.319,3.725
2015-06-02T00:00:00,0.755,0.503,6.834,16.425,9.206
2015-06-03T00:00:00,0.039,0.400,11.973,0.934,1.204
2015-06-04T00:00:00,0.089,0.601,12.578,0.913,6.412
2015-06-05T00:00:00,0.197,0.592,8.931,8.306,0.093
2015-06-06T00:00:00,5.312,0.005,5.007,22.412,3.955
2015-06-07T00:00:00,0.411,0.016,9.296,14.770,1.698
2015-06-08T00:00:00,0.496,0.047,27.730,21.485,0.971
2015-06-09T00:00:00,7.239,0.151,16.640,39.649,6.026
2015-06-10T00:00:00,3.305,3.450,22.507,18.890,5.925
2015-06-11T00:00:00,0.468,0.569,15.967,0.547,39.209
2015-06-12T00:00:00,13.035,5.895,14.681,6.342,25.283
2015-06-13T00:00:00,6.833,2.651,12.134,19.649,17.135
2015-06-14T00:00:00,4.447,1.440,6.126,13.456,5.703
2015-06-15T00:00:00,4.500,0.580,3.998,9.407,9.392
2015-06-16T00:00:00,2.347,0.435,16.647,5.988,7.040
2015-06-17T00:00:00,1.652,0.064,11.747,8.963,22.811
2015-06-18T00:00:00,0.930,0.700,4.642,4.923,4.703
2015-06-19T00:00:00,3.016,0.337,8.024,12.641,17.013
2015-06-20T00:00:00,10.457,1.828,0.363,16.327,0.918
2015-06-21T00:00:00,8.016,1.999,6.870,12.099,1.844
2015-06-22T00:00:00,0.518,3.068,12.488,14.038,2.564
2015-06-23T00:00:00,2.385,0.633,17.975,4.260,18.158
2015-06-24T00:00:00,1.754,2.703,12.027,17.473,10.053
2015-06-25T00:00:00,9.035,3.568,13.595,10.199,18.650
2015-06-26T00:00:00,0.011,3.013,3.409,0.045,14.106
2015-06-27T00:00:00,0.243,3.627,15.695,1.308,21.326
2015-06-28T00:00:00,1.345,3.632,11.161,6.334,15.466
2015-06-29T00:00:00,1.019,5.596,3.854,6.083,6.816
2015-06-30T00:00:00,0.989,1.158,0.409,5.401,8.383
2015-07-01T00:00:00,0.204,0.594,6.747,15.646,8.551
2015-07-02T00:00:00,2.689,2.799,9.154,8.550,5.720
2015-07-03T00:00:00,0.820,0.335,4.510,3.581,7.500
2015-07-04T00:00:00,6.696,4.902,3.775,15.916,2.501
2015-07-05T00:00:00,0.421,1.077,20.406,13.173,12.319
2015-07-06T00:00:00,0.001,2.772,5.808,0.349,3.061
2015-07-07T00:00:00,1.181,1.044,5.036,1.185,6.934
2015-07-08T00:00:00,14.130,11.096,3.583,2.375,5.574
2015-07-09T00:00:00,8.933,3.493,5.654,2.460,6.000
2015-07-10T00:00:00,0.158,4.490,1.027,0.985,6.166
2015-07-11T00:00:00,0.697,2.444,12.649,2.550,15.558
2015-07-12T00:00:00,0.603,3.233,1.117,5.503,2.022
2015-07-13T00:00:00,0.956,0.902,0.784,1.662,0.762
2015-07-14T00:00:00,3.810,1.291,4.098,2.407,0.746
2015-07-15T00:00:00,3.381,1.373,37.604,26.458,38.759
2015-07-16T00:00:00,1.257,5.429,19.226,5.996,21.697
2015-07-17T00:00:00,0.090,14.582,1.193,0.550,0.693
2015-07-18T00:00:00,0.033,0.787,4.230,0.339,0.167
2015-07-19T00:00:00,0.010,0.476,1.842,0.096,2.457
2015-07-20T00:00:00,2.131,2.448,21.482,10.093,10.159
2015-07-21T00:00:00,2.574,3.862,10.090,8.436,8.249
2015-07-22T00:00:00,2.515,0.365,10.749,9.513,12.224
2015-07-23T00:00:00,0.164,1.956,7.170,21.178,6.003
2015-07-24T00:00:00,0.171,5.386,6.800,11.213,8.347
2015-07-25T00:00:00,0.360,1.428,21.391,4.797,12.211
2015-07-26T00:00:00,0.002,1.501,0.097,0.000,0.645
2015-07-27T00:00:00,0.167,2.986,0.395,0.177,2.014
2015-07-28T00:00:00,0.822,2.186,2.184,0.726,4.913
2015-07-29T00:00:00,0.500,0.852,0.310,2.177,0.511
2015-07-30T00:00:00,0.254,2.722,0.620,0.488,0.537
2015-07-31T00:00:00,0.686,8.644,3.554,0.799,6.254
2015-08-01T00:00:00,2.725,6.795,9.086,6.115,7.785
2015-08-02T00:00:00,1.170,3.089,2.272,0.361,12.672
2015-08-03T00:00:00,1.463,3.785,0.876,5.209,6.194
2015-08-04T00:00:00,0.107,0.501,2.078,2.775,5.187
2015-08-05T00:00:00,2.206,1.818,6.005,23.966,0.893
2015-08-06T00:00:00,4.550,5.310,1.703,9.639,9.571
2015-08-07T00:00:00,10.335,9.589,10.695,11.755,8.148
2015-08-08T00:00:00,1.973,5.378,7.156,5.165,10.396
2015-08-09T00:00:00,3.431,1.335,10.568,4.209,7.772
2015-08-10T00:00:00,0.028,0.156,11.174,1.100,2.094
2015-08-11T00:00:00,0.338,3.109,0.783,8.438,6.451
2015-08-12T00:00:00,0.674,5.358,16.686,7.965,8.151
2015-08-13T00:00:00,0.366,2.040,12.199,2.289,2.388
2015-08-14T00:00:00,4.321,3.022,4.616,9.229,3.119
2015-08-15T00:00:00,1.368,3.261,1.532,6.237,3.069
2015-08-16T00:00:00,6.414,4.679,2.157,15.041,7.248
2015-08-17T00:00:00,7.142,3.392,3.997,9.373,13.911
2015-08-18T00:00:00,11.054,8.087,18.132,23.497,12.209
2015-08-19T00:00:00,14.705,8.731,16.472,10.051,16.776
2015-08-20T00:00:00,12.901,4.586,19.325,44.405,37.107
2015-08-21T00:00:00,7.374,1.754,28.704,24.706,65.571
2015-08-22T00:00:00,5.732,11.645,3.221,10.419,26.882
2015-08-23T00:00:00,9.560,4.096,5.148,9.246,6.409
2015-08-24T00:00:00,3.372,1.434,12.425,9.149,9.217
2015-08-25T00:00:00,3.095,0.085,12.197,7.005,4.939
2015-08-26T00:00:00,0.585,1.027,2.240,2.569,6.314
2015-08-27T00:00:00,3.314,5.221,5.356,21.502,3.079
2015-08-28T00:00:00,3.966,2.739,20.489,12.517,13.563
2015-08-29T00:00:00,6.908,6.854,7.776,31.978,8.570
2015-08-30T00:00:00,6.371,0.766,40.368,70.823,14.844
2015-08-31T00:00:00,1.422,4.898,22.575,17.238,35.660
2015-09-01T00:00:00,0.429,2.882,16.033,6.851,7.292
2015-09-02T00:00:00,5.083,0.275,8.529,16.469,16.447
2015-09-03T00:00:00,3.768,0.036,5.395,5.689,6.660
2015-09-04T00:00:00,1.151,1.230,19.263,1.574,29.502
2015-09-05T00:00:00,4.453,0.650,4.832,15.409,8.291
2015-09-06T00:00:00,3.403,0.654,5.727,11.948,18.332
2015-09-07T00:00:00,1.165,0.265,1.179,3.450,3.717
2015-09-08T00:00:00,0.355,0.122,1.997,3.548,0.313
2015-09-09T00:00:00,0.000,0.844,1.658,0.000,5.792
2015-09-10T00:00:00,0.063,0.000,0.000,0.096,0.000
2015-09-11T00:00:00,0.508,0.273,8.619,8.605,0.842
2015-09-12T00:00:00,2.080,2.073,8.580,1.513,14.442
2015-09-13T00:00:00,3.102,5.488,0.300,3.181,1.635
2015-09-14T00:00:00,5.000,1.126,1.865,7.702,0.989
2015-09-15T00:00:00,1.920,3.590,11.439,4.354,14.573
2015-09-16T00:00:00,0.285,0.101,0.340,0.412,1.838
2015-09-17T00:00:00,5.484,0.018,0.020,11.333,0.193
2015-09-18T00:00:00,5.586,0.009,0.010,11.109,0.097
2015-09-19T00:00:00,1.178,0.895,0.184,1.706,0.232
2015-09-20T00:00:00,3.274,0.100,12.633,18.463,10.217
2015-09-21T00:00:00,0.588,3.229,10.910,4.526,26.926
2015-09-22T00:00:00,8.616,1.138,7.540,19.534,45.042
2015-09-23T00:00:00,0.103,2.826,27.238,6.536,17.440
2015-09-24T00:00:00,0.752,1.462,13.210,6.005,15.055
2015-09-25T00:00:00,0.525,0.375,5.268,13.548,5.666
2015-09-26T00:00:00,0.213,0.008,0.005,0.642,0.162
2015-09-27T00:00:00,0.002,0.066,0.019,0.000,0.185
2015-09-28T00:00:00,0.000,0.003,0.000,0.000,0.020
2015-09-29T00:00:00,0.000,0.083,0.000,0.000,0.000
2015-09-30T00:00:00,0.004,0.000,0.000,0.013,0.000
2015-10-01T00:00:00,0.007,0.000,0.000,0.000,0.000
2015-10-02T00:00:00,0.150,0.742,0.241,0.283,0.046
2015-10-03T00:00:00,0.127,4.795,2.897,0.763,1.143
2015-10-04T00:00:00,0.193,0.948,0.255,0.335,2.336
2015-10-05T00:00:00,0.250,0.000,0.000,0.341,0.000
2015-10-06T00:00:00,0.142,0.198,4.773,0.264,3.497
2015-10-07T00:00:00,0.000,0.000,0.315,0.000,0.056
2015-10-08T00:00:00,0.061,0.000,4.425,3.077,0.993
2015-10-09T00:00:00,0.118,0.000,1.188,1.627,0.111
2015-10-10T00:00:00,0.404,0.003,4.445,17.064,0.049
2015-10-11T00:00:00,0.933,1.571,11.049,9.169,8.547
2015-10-12T00:00:00,0.902,1.311,2.771,1.654,1.709
2015-10-13T00:00:00,0.008,0.000,0.012,0.020,0.000
2015-10-14T00:00:00,0.001,0.791,1.915,0.025,1.442
2015-10-15T00:00:00,0.081,1.950,1.099,7.952,0.714
2015-10-16T00:00:00,0.021,2.952,0.375,0.460,0.316
2015-10-17T00:00:00,0.905,1.620,0.854,0.478,0.886
2015-10-18T00:00:00,0.281,0.028,0.456,0.304,0.008
2015-10-19T00:00:00,0.008,0.000,0.011,0.009,0.000
2015-10-20T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-10-21T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-10-22T00:00:00,0.000,0.009,0.000,0.000,0.000
2015-10-23T00:00:00,0.042,0.147,10.317,0.950,4.028
2015-10-24T00:00:00,0.078,0.481,0.143,1.057,0.100
2015-10-25T00:00:00,0.004,0.005,0.000,0.084,0.058
2015-10-26T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-10-27T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-10-28T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-10-29T00:00:00,0.000,0.467,0.000,0.000,0.000
2015-10-30T00:00:00,0.000,2.268,0.000,0.005,0.000
2015-10-31T00:00:00,0.000,1.291,0.025,0.000,0.012
2015-11-01T00:00:00,2.482,0.167,4.266,1.918,0.924
2015-11-02T00:00:00,0.000,0.000,0.188,0.014,0.012
2015-11-03T00:00:00,0.000,0.000,0.000,0.014,0.000
2015-11-04T00:00:00,1.458,0.019,7.955,8.672,0.992
2015-11-05T00:00:00,0.119,0.071,8.156,1.924,0.135
2015-11-06T00:00:00,0.004,0.460,0.020,0.039,0.131
2015-11-07T00:00:00,0.025,0.000,0.000,0.340,0.000
2015-11-08T00:00:00,0.047,0.000,0.000,0.170,0.000
2015-11-09T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-10T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-11T00:00:00,0.016,0.000,0.000,0.016,0.000
2015-11-12T00:00:00,0.023,0.223,0.000,0.000,0.000
2015-11-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-14T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-15T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-16T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-17T00:00:00,0.062,0.000,0.224,3.311,0.000
2015-11-18T00:00:00,0.011,0.000,0.000,0.015,0.000
2015-11-19T00:00:00,0.011,0.000,0.000,0.015,0.022
2015-11-20T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-21T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-22T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-23T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-24T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-25T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-26T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-27T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-28T00:00:00,0.000,0.010,0.000,0.000,0.000
2015-11-29T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-11-30T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-01T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-02T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-03T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-04T00:00:00,0.629,0.013,22.568,3.540,2.758
2015-12-05T00:00:00,0.000,0.000,0.000,0.401,0.000
2015-12-06T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-07T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-08T00:00:00,0.000,0.000,0.097,0.000,0.011
2015-12-09T00:00:00,0.000,0.000,0.069,0.070,0.015
2015-12-10T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-11T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-12T00:00:00,0.016,0.016,0.065,0.371,0.000
2015-12-13T00:00:00,0.051,0.000,1.422,2.316,0.053
2015-12-14T00:00:00,0.011,0.000,0.050,0.468,0.000
2015-12-15T00:00:00,0.039,0.000,0.508,1.267,0.032
2015-12-16T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-17T00:00:00,0.000,0.000,0.000,0.000,0.010
2015-12-18T00:00:00,0.000,0.000,0.000,0.050,0.000
2015-12-19T00:00:00,0.017,0.007,0.635,0.004,0.198
2015-12-20T00:00:00,0.000,0.000,0.000,0.129,0.000
2015-12-21T00:00:00,0.000,0.000,0.000,0.025,0.000
2015-12-22T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-23T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-24T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-25T00:00:00,0.001,0.000,0.000,0.002,0.000
2015-12-26T00:00:00,0.000,0.000,0.000,0.003,0.000
2015-12-27T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-28T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-29T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-30T00:00:00,0.000,0.000,0.000,0.000,0.000
2015-12-31T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-01-01T00:00:00,1.185,0.029,0.061,1.405,0.327
2016-01-02T00:00:00,0.321,0.000,0.006,0.489,0.000
2016-01-03T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-01-04T00:00:00,0.000,0.000,0.000,0.001,0.000
2016-01-05T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-01-06T00:00:00,0.121,0.007,0.000,0.011,0.000
2016-01-07T00:00:00,0.000,0.000,0.026,0.000,0.003
2016-01-08T00:00:00,0.000,0.000,0.001,0.000,0.000
2016-01-09T00:00:00,0.301,0.000,1.797,6.423,0.005
2016-01-10T00:00:00,0.525,0.092,5.325,2.157,0.381
2016-01-11T00:00:00,0.000,0.000,0.000,0.000,0.003
2016-01-12T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-01-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-01-14T00:00:00,0.000,0.013,0.018,0.000,0.151
2016-01-15T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-01-16T00:00:00,0.051,0.000,1.102,0.930,0.007
2016-01-17T00:00:00,0.001,0.000,0.086,0.020,0.000
2016-01-18T00:00:00,0.000,0.003,0.000,0.000,0.000
2016-01-19T00:00:00,0.000,0.008,0.000,0.000,0.000
2016-01-20T00:00:00,0.524,0.854,1.886,0.092,5.589
2016-01-21T00:00:00,0.606,2.709,1.863,0.900,0.338
2016-01-22T00:00:00,0.004,0.234,0.726,0.164,0.390
2016-01-23T00:00:00,0.009,0.000,0.027,1.800,0.011
2016-01-24T00:00:00,0.000,0.000,0.000,0.013,0.000
2016-01-25T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-01-26T00:00:00,0.004,0.000,3.985,0.597,0.000
2016-01-27T00:00:00,0.012,0.022,1.335,0.331,0.335
2016-01-28T00:00:00,0.679,0.205,1.003,0.662,0.062
2016-01-29T00:00:00,0.001,0.008,0.000,0.007,0.000
2016-01-30T00:00:00,0.000,0.000,0.020,0.000,0.002
2016-01-31T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-01T00:00:00,0.000,0.003,0.000,0.032,0.038
2016-02-02T00:00:00,0.013,0.006,0.115,0.388,0.169
2016-02-03T00:00:00,0.000,0.001,0.000,0.000,0.079
2016-02-04T00:00:00,0.000,0.007,0.001,0.006,0.078
2016-02-05T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-06T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-07T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-08T00:00:00,0.000,0.062,0.000,0.007,0.000
2016-02-09T00:00:00,0.273,2.880,3.899,5.025,1.314
2016-02-10T00:00:00,0.040,0.000,1.450,2.355,0.234
2016-02-11T00:00:00,0.114,0.004,0.238,2.733,0.055
2016-02-12T00:00:00,0.023,0.000,0.139,1.423,0.051
2016-02-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-14T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-15T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-16T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-17T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-18T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-19T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-20T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-02-21T00:00:00,0.082,0.753,0.452,3.921,0.076
2016-02-22T00:00:00,0.172,0.141,0.804,8.650,0.000
2016-02-23T00:00:00,0.073,0.000,0.187,4.015,0.000
2016-02-24T00:00:00,0.011,0.000,0.239,1.506,0.001
2016-02-25T00:00:00,0.706,0.000,3.770,8.979,0.083
2016-02-26T00:00:00,0.000,0.003,0.016,0.309,0.065
2016-02-27T00:00:00,0.012,0.040,0.027,0.000,0.153
2016-02-28T00:00:00,0.001,0.019,0.103,0.000,0.168
